,trial_type,trial,ball_speed,ball_start_color,ball_color_change,interactor,bounce,bounce_moment,random_bounce_direction,target_onset,ball_change,target_color,abs_congruent,sim_congruent,response,accuracy,rt,start_pos,end_pos,abs_rfup,abs_rfright,abs_rfdown,abs_rfleft,sim_rfup,sim_rfright,sim_rfdown,sim_rfleft
82,interactor,83,9.149089687568766,-0.018660668546514242,0.0,135_bottom_d,True,3.582640300039202,,3.8491126000881195,True,"[-0.018660668546514242, -0.018660668546514242, -0.018660668546514242]",False,True,darker,,0.7508047999581322,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
83,interactor,84,9.493368453287797,0.17324429331421115,0.0,45_bottom_l,True,3.582061400054954,,3.8503196999663487,True,"[0.17324429331421115, 0.17324429331421115, 0.17324429331421115]",False,True,lighter,,0.6661086999811232,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
84,interactor,85,9.64763450229551,0.23950338192737708,-0.335,45_top_r,True,3.581917999894358,,3.850263000000268,True,"[-0.09549661807262294, -0.09549661807262294, -0.09549661807262294]",False,True,lighter,False,0.9164354999084026,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
85,empty,86,9.75133749206295,0.3872798936991153,0.168,none_u,False,,,3.8664827999891713,True,"[0.5552798936991153, 0.5552798936991153, 0.5552798936991153]",True,True,lighter,True,0.6332369999727234,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
86,empty,87,9.598010343146374,0.3101372349136503,-0.168,none_r,True,3.581873899907805,left,3.8487211999017745,True,"[0.1421372349136503, 0.1421372349136503, 0.1421372349136503]",False,False,lighter,False,0.6001147000351921,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)"
87,interactor,88,9.664286175747392,0.08861872878471728,-0.335,45_top_u,True,3.582232900080271,,3.850708600017242,True,"[-0.24638127121528275, -0.24638127121528275, -0.24638127121528275]",False,True,darker,True,0.6003773000556976,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
88,empty,89,9.367403668672846,0.2633402449788374,0.335,none_u,True,3.5829785000532866,right,3.8477898000273854,True,"[0.5983402449788374, 0.5983402449788374, 0.5983402449788374]",False,False,lighter,True,0.6015925999963656,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)"
89,interactor,90,9.774657472056349,0.21688745989335972,0.0,45_top_r,True,3.5818735000211746,,3.850487699965015,True,"[0.21688745989335972, 0.21688745989335972, 0.21688745989335972]",False,True,lighter,,0.44932710006833076,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
90,empty,91,9.457597534289022,0.36855050284950946,0.168,none_l,False,,,3.865756999934092,True,"[0.5365505028495094, 0.5365505028495094, 0.5365505028495094]",True,True,lighter,True,0.5501381000503898,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
91,empty,92,9.910147795079313,0.08337056955584365,0.168,none_u,True,3.5829078000970185,right,3.8660495000658557,True,"[0.2513705695558437, 0.2513705695558437, 0.2513705695558437]",False,False,lighter,True,0.50079600000754,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)"
92,empty,93,9.265593618826399,0.20776004014755803,0.335,none_d,False,,,3.865657399990596,True,"[0.5427600401475581, 0.5427600401475581, 0.5427600401475581]",True,True,lighter,True,0.4844956999877468,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
93,interactor,94,9.192233468612098,0.09897606687244435,-0.335,135_top_u,False,,,3.8660519999684766,True,"[-0.23602393312755565, -0.23602393312755565, -0.23602393312755565]",True,False,darker,True,0.8659848000388592,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)"
94,interactor,95,9.507140373628726,0.1777749694482683,-0.168,45_top_u,False,,,3.864724099985324,True,"[0.009774969448268278, 0.009774969448268278, 0.009774969448268278]",True,False,darker,True,0.6840103999711573,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
95,empty,96,9.501605660615159,0.34019210437715064,0.335,none_u,False,,,3.8667916000122204,True,"[0.6751921043771507, 0.6751921043771507, 0.6751921043771507]",True,True,lighter,True,0.7486472999444231,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
96,interactor,97,9.422560552218982,0.30531190765456956,-0.335,135_top_u,False,,,3.8651490000775084,True,"[-0.02968809234543046, -0.02968809234543046, -0.02968809234543046]",True,False,darker,True,0.6837299999315292,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)"
97,empty,98,9.194972898194434,0.4024889466847935,0.0,none_u,True,3.5828253999352455,right,3.8499931999249384,True,"[0.4024889466847935, 0.4024889466847935, 0.4024889466847935]",False,False,lighter,,0.6169039000524208,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)"
98,empty,99,9.609093136830895,0.5027534359105282,-0.335,none_r,True,3.5818318999372423,right,3.8496778999688104,True,"[0.16775343591052821, 0.16775343591052821, 0.16775343591052821]",False,False,lighter,False,0.5325259999372065,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
99,interactor,100,9.245923334473478,0.0965268027266597,-0.168,45_top_r,False,,,3.867425699951127,True,"[-0.07147319727334031, -0.07147319727334031, -0.07147319727334031]",True,False,darker,True,1.1666728999698535,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
100,empty,101,9.41333572184311,0.34561898092223187,0.335,none_l,True,3.5845041000284255,right,3.849723399966024,True,"[0.6806189809222318, 0.6806189809222318, 0.6806189809222318]",False,False,lighter,True,0.6007856000214815,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
101,interactor,102,8.963765251954502,-0.17087803314132297,-0.168,135_bottom_d,False,,,3.8664508999790996,True,"[-0.338878033141323, -0.338878033141323, -0.338878033141323]",True,False,darker,True,0.8828726999927312,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
102,interactor,103,9.582402873945808,0.35843796305941633,0.168,45_top_u,False,,,3.864906799979508,True,"[0.5264379630594164, 0.5264379630594164, 0.5264379630594164]",True,False,lighter,True,1.0011744999792427,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
103,interactor,104,9.978812245117249,-0.15289577401946977,-0.335,45_bottom_l,False,,,3.865944999968633,True,"[-0.4878957740194698, -0.4878957740194698, -0.4878957740194698]",True,False,darker,True,0.534814800019376,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
104,empty,105,9.522629693680903,0.028476011086953745,0.335,none_r,False,,,3.8657004000851884,True,"[0.36347601108695377, 0.36347601108695377, 0.36347601108695377]",True,True,lighter,True,0.5173350999830291,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
105,empty,106,9.770864616919368,0.2058341488678402,0.0,none_u,True,3.584147599991411,right,3.8502303999848664,True,"[0.2058341488678402, 0.2058341488678402, 0.2058341488678402]",False,False,lighter,,0.5499976000282913,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)"
106,interactor,107,9.590345312189354,0.24284894036410645,-0.335,135_bottom_r,False,,,3.8671860999893397,True,"[-0.09215105963589357, -0.09215105963589357, -0.09215105963589357]",True,False,lighter,False,0.5490455999970436,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)"
107,interactor,108,9.335678963867208,0.1825299372219834,0.0,45_top_r,False,,,3.8667681999504566,True,"[0.1825299372219834, 0.1825299372219834, 0.1825299372219834]",True,False,lighter,,0.7668440999696031,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
108,empty,109,9.742820444918141,0.11319129825368585,-0.168,none_d,True,3.583617299911566,left,3.8504421999678016,True,"[-0.054808701746314165, -0.054808701746314165, -0.054808701746314165]",False,False,lighter,False,0.8833836000412703,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
109,empty,110,9.54337994486455,0.1281676008432066,0.0,none_u,False,,,3.8660810999572277,True,"[0.1281676008432066, 0.1281676008432066, 0.1281676008432066]",True,True,lighter,,0.6836659000255167,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
110,empty,111,8.915279996743195,0.4084009446159721,-0.168,none_l,True,3.5845758999930695,right,3.8500535000348464,True,"[0.24040094461597208, 0.24040094461597208, 0.24040094461597208]",False,False,darker,True,0.5006561999907717,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
111,empty,112,9.958010300053024,0.3618519555055867,-0.335,none_u,False,,,3.8672864999389276,True,"[0.026851955505586667, 0.026851955505586667, 0.026851955505586667]",True,True,darker,True,0.6328650000505149,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
112,empty,113,9.909031465570331,0.13934073629114554,-0.168,none_r,False,,,3.8663112999638543,True,"[-0.028659263708854466, -0.028659263708854466, -0.028659263708854466]",True,True,lighter,False,0.516675699967891,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
113,empty,114,9.179526334443107,0.33235603429592653,-0.335,none_u,True,3.582661399967037,left,3.8486681999638677,True,"[-0.002643965704073492, -0.002643965704073492, -0.002643965704073492]",False,False,lighter,False,0.6846010000444949,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
114,empty,115,9.276851885557681,0.22830006430373387,0.168,none_r,False,,,3.8655835000099614,True,"[0.3963000643037339, 0.3963000643037339, 0.3963000643037339]",True,True,lighter,True,0.5837103000376374,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
115,interactor,116,9.601392713996775,0.01954605091966427,0.168,135_bottom_d,False,,,3.867578199948184,True,"[0.18754605091966428, 0.18754605091966428, 0.18754605091966428]",True,False,lighter,True,0.5491681999992579,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
116,interactor,117,9.489171026105463,0.17761129206609066,-0.335,45_bottom_l,True,3.581862899940461,,3.8500161999836564,True,"[-0.15738870793390936, -0.15738870793390936, -0.15738870793390936]",False,True,darker,True,0.5493315999628976,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
117,empty,118,9.41109751203345,0.11189006793607909,0.335,none_r,False,,,3.8667453000089154,True,"[0.4468900679360791, 0.4468900679360791, 0.4468900679360791]",True,True,lighter,True,0.5013191000325605,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
118,interactor,119,9.684261687798811,0.2687584208816285,-0.168,135_top_u,False,,,3.866024399991147,True,"[0.10075842088162848, 0.10075842088162848, 0.10075842088162848]",True,False,darker,True,0.48393300001043826,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)"
119,interactor,120,9.725162077554831,0.09219893370977303,0.168,135_top_l,False,,,3.8650122999679297,True,"[0.26019893370977304, 0.26019893370977304, 0.26019893370977304]",True,False,lighter,True,0.6835837999824435,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
120,interactor,121,9.809235904445348,0.33824690286881587,0.168,135_bottom_r,True,3.5829942000564188,,3.8673787000589073,True,"[0.5062469028688159, 0.5062469028688159, 0.5062469028688159]",False,True,lighter,True,0.7002361000049859,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
121,interactor,122,9.353363882547335,0.308747809585343,0.168,45_top_u,False,,,3.8654999000718817,True,"[0.476747809585343, 0.476747809585343, 0.476747809585343]",True,False,lighter,True,0.4849885000148788,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
122,interactor,123,9.846547797331908,0.13983680711017069,0.0,135_top_u,True,3.5820731999119744,,3.8667013999074697,True,"[0.13983680711017069, 0.13983680711017069, 0.13983680711017069]",False,True,darker,,0.7502897001104429,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
123,interactor,124,9.241807843248495,0.32593337387788174,0.168,45_top_r,True,3.5811501001007855,,3.849368500057608,True,"[0.4939333738778817, 0.4939333738778817, 0.4939333738778817]",False,True,lighter,True,0.5655218999600038,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
124,interactor,125,9.780587464140256,0.3829287529862174,0.168,45_bottom_l,False,,,3.867877500015311,True,"[0.5509287529862175, 0.5509287529862175, 0.5509287529862175]",True,False,lighter,True,0.5999336000531912,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
125,empty,126,9.711191071924027,0.16023070338151643,0.168,none_r,False,,,3.8665567999705672,True,"[0.32823070338151644, 0.32823070338151644, 0.32823070338151644]",True,True,lighter,True,0.4830746999941766,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
126,empty,127,9.68772975508218,0.19929664625647753,0.0,none_r,True,3.582454500021413,right,3.850304299965501,True,"[0.19929664625647753, 0.19929664625647753, 0.19929664625647753]",False,False,lighter,,0.49985740007832646,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
127,interactor,128,9.564677160374902,0.09044141201762153,0.335,135_top_l,True,3.582828300073743,,3.8500992000335827,True,"[0.42544141201762153, 0.42544141201762153, 0.42544141201762153]",False,True,lighter,True,0.4670380000025034,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
128,empty,129,9.620497418568013,0.38349704418265324,-0.335,none_r,True,3.5841432000743225,left,3.851072399993427,True,"[0.048497044182653215, 0.048497044182653215, 0.048497044182653215]",False,False,darker,True,0.6996169000631198,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)"
129,empty,130,9.536518186482358,0.13316413975542873,0.335,none_r,True,3.583930699969642,left,3.850091499974951,True,"[0.46816413975542875, 0.46816413975542875, 0.46816413975542875]",False,False,lighter,True,0.81774240010418,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)"
130,empty,131,9.508789775482057,0.07714512241996592,-0.168,none_u,True,3.584872300038114,right,3.850752600003034,True,"[-0.09085487758003409, -0.09085487758003409, -0.09085487758003409]",False,False,space,,,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)"
131,interactor,132,9.601950279720253,-0.07377798573916797,-0.168,135_bottom_r,True,3.5824932999676093,,3.849839400034398,True,"[-0.24177798573916798, -0.24177798573916798, -0.24177798573916798]",False,True,darker,True,1.0001236000098288,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
132,interactor,133,9.60744318241225,0.3594768559454445,0.0,135_top_u,False,,,3.864833500003442,True,"[0.3594768559454445, 0.3594768559454445, 0.3594768559454445]",True,False,lighter,,1.4841725999722257,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)"
133,empty,134,9.02752394470818,0.4049867257518657,-0.168,none_u,True,3.5828519000206143,left,3.8487930999835953,True,"[0.23698672575186566, 0.23698672575186566, 0.23698672575186566]",False,False,lighter,False,0.6848980999784544,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
134,interactor,135,9.88201236901252,-0.12158635195812775,0.168,135_top_l,False,,,3.866358899977058,True,"[0.04641364804187226, 0.04641364804187226, 0.04641364804187226]",True,False,lighter,True,1.2843701000092551,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
135,interactor,136,9.328987702274345,0.04688332203807084,0.0,45_bottom_d,True,3.5827006000326946,,3.8499453000258654,True,"[0.04688332203807084, 0.04688332203807084, 0.04688332203807084]",False,True,lighter,,0.900878700078465,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
136,interactor,137,9.615178701172649,0.211322820640178,-0.168,135_top_u,True,3.5828908999683335,,3.84902800002601,True,"[0.04332282064017798, 0.04332282064017798, 0.04332282064017798]",False,True,lighter,False,0.6166180999716744,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
137,interactor,138,9.420065671990777,0.24182417101841802,0.0,45_bottom_d,True,3.5822784999618307,,3.8485746999504045,True,"[0.24182417101841802, 0.24182417101841802, 0.24182417101841802]",False,True,lighter,,0.550546900019981,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
138,empty,139,9.417107172820874,0.22957542679108345,0.168,none_r,False,,,3.8663463999982923,True,"[0.3975754267910835, 0.3975754267910835, 0.3975754267910835]",True,True,lighter,True,0.7506950999377295,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
139,interactor,140,9.080994106067658,-0.028811845630271865,-0.335,45_top_u,True,3.5824922000756487,,3.8498418000526726,True,"[-0.3638118456302719, -0.3638118456302719, -0.3638118456302719]",False,True,darker,True,0.5659737000241876,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
140,empty,141,10.131052909297093,-0.134108204265215,0.0,none_d,False,,,3.866956799989566,True,"[-0.134108204265215, -0.134108204265215, -0.134108204265215]",True,True,space,,,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
141,interactor,142,9.942884570678354,0.2119122188418095,0.0,135_top_l,False,,,3.8652199000352994,True,"[0.2119122188418095, 0.2119122188418095, 0.2119122188418095]",True,False,lighter,,0.43389089999254793,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
142,empty,143,9.444250361210099,-0.14875983969851644,0.335,none_d,True,3.583309300011024,right,3.8492930999491364,True,"[0.18624016030148358, 0.18624016030148358, 0.18624016030148358]",False,False,lighter,True,0.43448980001267046,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
143,empty,144,9.338761611993146,0.018951800507573086,-0.335,none_d,False,,,3.865248900023289,True,"[-0.3160481994924269, -0.3160481994924269, -0.3160481994924269]",True,True,darker,True,0.5839895000681281,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
144,empty,145,9.21476280482043,0.02613489690159715,0.335,none_d,True,3.582928300020285,left,3.8496356999967247,True,"[0.36113489690159717, 0.36113489690159717, 0.36113489690159717]",False,False,lighter,True,0.5003454999532551,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
145,empty,146,9.079801412493335,0.13961646475174,0.168,none_u,False,,,3.8665700000710785,True,"[0.30761646475174, 0.30761646475174, 0.30761646475174]",True,True,darker,False,0.8173281999770552,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
146,interactor,147,9.274231074260282,-0.22867362279357126,0.0,135_top_u,True,3.5825702999718487,,3.8490312000503764,True,"[-0.22867362279357126, -0.22867362279357126, -0.22867362279357126]",False,True,lighter,,0.6160161999287084,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
147,interactor,148,9.721304899493441,0.04981586126101198,-0.168,45_bottom_l,True,3.5836101999739185,,3.8496908000670373,True,"[-0.11818413873898803, -0.11818413873898803, -0.11818413873898803]",False,True,darker,True,1.1011973998975009,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
148,interactor,149,9.841317101834951,0.28004382278964546,0.335,45_bottom_l,False,,,3.8666811999864876,True,"[0.6150438227896455, 0.6150438227896455, 0.6150438227896455]",True,False,lighter,True,0.4823180000530556,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
149,empty,150,9.25188201480657,0.2576937010032109,-0.168,none_l,False,,,3.867223900044337,True,"[0.08969370100321086, 0.08969370100321086, 0.08969370100321086]",True,True,lighter,False,1.1500982999568805,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
150,empty,151,9.59328792250459,0.18435931454578652,-0.335,none_d,False,,,3.86726629990153,True,"[-0.1506406854542135, -0.1506406854542135, -0.1506406854542135]",True,True,lighter,False,0.8341115000657737,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
151,empty,152,9.498830863991031,-0.04852324266716934,-0.168,none_l,False,,,3.8660215999698266,True,"[-0.21652324266716935, -0.21652324266716935, -0.21652324266716935]",True,True,darker,True,0.6841832000063732,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
152,empty,153,9.816802971696871,0.3754571319465742,0.0,none_l,False,,,3.8648614999838173,True,"[0.3754571319465742, 0.3754571319465742, 0.3754571319465742]",True,True,lighter,,0.634000200079754,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
153,interactor,154,9.543339135593563,0.09725319764226015,0.0,135_bottom_r,True,3.582966399961151,,3.849059999920428,True,"[0.09725319764226015, 0.09725319764226015, 0.09725319764226015]",False,True,lighter,,0.550237699993886,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
154,interactor,155,9.51989277545849,0.030796272884649964,-0.168,135_bottom_r,True,3.5815821000142023,,3.848740000044927,True,"[-0.13720372711535006, -0.13720372711535006, -0.13720372711535006]",False,True,darker,True,0.6336803999729455,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
155,interactor,156,9.845820397086415,0.3532445259354477,-0.335,135_bottom_d,False,,,3.8672509999014437,True,"[0.018244525935447675, 0.018244525935447675, 0.018244525935447675]",True,False,lighter,False,0.3335608000634238,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
156,empty,157,9.454817163008608,0.4377577867620692,-0.335,none_u,False,,,3.8665127999847755,True,"[0.1027577867620692, 0.1027577867620692, 0.1027577867620692]",True,True,darker,True,0.6657531999517232,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
157,empty,158,9.848918537121614,0.2602603100393656,-0.168,none_r,False,,,3.8662599000381306,True,"[0.0922603100393656, 0.0922603100393656, 0.0922603100393656]",True,True,lighter,False,0.400038699968718,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
158,interactor,159,9.841828017803131,0.24688767772533332,0.335,135_top_u,False,,,3.866389299975708,True,"[0.5818876777253333, 0.5818876777253333, 0.5818876777253333]",True,False,lighter,True,0.5164651999948546,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)"
159,interactor,160,9.435498519038669,0.3314229508802803,0.335,45_bottom_l,True,3.581707200035453,,3.849118600017391,True,"[0.6664229508802804, 0.6664229508802804, 0.6664229508802804]",False,True,lighter,True,0.7348899999633431,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
160,interactor,161,9.751202217169814,0.5033921771401049,-0.335,45_bottom_d,True,3.583542999927886,,3.849607199896127,True,"[0.16839217714010485, 0.16839217714010485, 0.16839217714010485]",False,True,space,,,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
161,empty,162,9.65722776424425,0.2373420505741903,0.168,none_l,False,,,3.865174400038086,True,"[0.4053420505741903, 0.4053420505741903, 0.4053420505741903]",True,True,lighter,True,0.6500381999649107,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
162,interactor,163,9.437202741641634,0.5565059854326246,-0.335,135_top_u,True,3.581914499984123,,3.849281999981031,True,"[0.22150598543262462, 0.22150598543262462, 0.22150598543262462]",False,True,lighter,False,0.5839161000913009,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
163,interactor,164,9.11636571973537,0.08184243069079936,-0.335,135_bottom_r,False,,,3.865459799999371,True,"[-0.25315756930920064, -0.25315756930920064, -0.25315756930920064]",True,False,darker,True,0.682807800010778,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)"
164,interactor,165,9.48239676464469,0.303186293322269,0.0,45_bottom_l,False,,,3.8657058000098914,True,"[0.303186293322269, 0.303186293322269, 0.303186293322269]",True,False,darker,,0.7671572999097407,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
