trial_type,trial,ball_speed,ball_start_color,ball_color_change,interactor,bounce,bounce_moment,random_bounce_direction,target_onset,ball_change,target_color,abs_congruent,sim_congruent,response,accuracy,rt,start_pos,end_pos,abs_rfup,abs_rfright,abs_rfdown,abs_rfleft,sim_rfup,sim_rfright,sim_rfdown,sim_rfleft
interactor,101,9.249353988235766,-0.05303999185401595,-0.335,45_bottom_d,True,3.575891699991189,,3.8421449000015855,True,"[-0.38803999185401594, -0.38803999185401594, -0.38803999185401594]",False,True,darker,True,0.584249900013674,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
interactor,102,9.881173785628217,0.2234399751459733,0.335,45_top_u,True,3.575544099963736,,3.8589999999967404,True,"[0.5584399751459733, 0.5584399751459733, 0.5584399751459733]",False,True,lighter,True,0.8338441000087187,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
empty,103,9.668492148047799,0.05976167154089093,0.0,none_r,True,3.5745963999652304,right,3.8408498999779113,True,"[0.05976167154089093, 0.05976167154089093, 0.05976167154089093]",False,False,lighter,,1.2335763999726623,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
empty,104,9.093667169269276,0.4406027827602028,0.335,none_u,True,3.5753423999994993,left,3.842472699994687,True,"[0.7756027827602028, 0.7756027827602028, 0.7756027827602028]",False,False,lighter,True,1.048166399996262,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
interactor,105,9.043105811205496,0.11092228504319132,0.168,135_bottom_r,True,3.5762489999760874,,3.841647599998396,True,"[0.27892228504319133, 0.27892228504319133, 0.27892228504319133]",False,True,,False,,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
empty,106,9.450677935348462,0.5603192807810333,0.335,none_u,False,,,3.8571651999955066,True,"[0.8953192807810333, 0.8953192807810333, 0.8953192807810333]",True,True,lighter,True,0.6834049000171944,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
interactor,107,9.576464896785904,0.19037431471478133,-0.335,45_bottom_d,True,3.574928500049282,,3.8415848000440747,True,"[-0.14462568528521869, -0.14462568528521869, -0.14462568528521869]",False,True,,False,,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
empty,108,9.606873356154784,0.0412961523869944,0.168,none_r,False,,,3.85707560001174,True,"[0.2092961523869944, 0.2092961523869944, 0.2092961523869944]",True,True,lighter,True,0.6505533999879844,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
empty,109,9.513888519995685,0.03970902986353135,0.0,none_r,False,,,3.8586545000434853,True,"[0.03970902986353135, 0.03970902986353135, 0.03970902986353135]",True,True,lighter,,0.5511380999814719,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
interactor,110,9.310613433254101,0.09596334548964303,0.335,135_top_u,False,,,3.859093299950473,True,"[0.43096334548964305, 0.43096334548964305, 0.43096334548964305]",True,False,lighter,True,0.6170079000294209,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)"
interactor,111,9.362441893106569,0.02951040277162638,-0.168,45_bottom_d,True,3.573669900011737,,3.840318300004583,True,"[-0.13848959722837362, -0.13848959722837362, -0.13848959722837362]",False,True,darker,True,0.6845565999974497,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
empty,112,9.432174773371589,0.19475541169062388,0.0,none_d,False,,,3.8579845000058413,True,"[0.19475541169062388, 0.19475541169062388, 0.19475541169062388]",True,True,lighter,,0.6997168000089005,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
empty,113,9.355148158015421,0.1585341950765686,-0.168,none_l,False,,,3.8580110000330023,True,"[-0.009465804923431409, -0.009465804923431409, -0.009465804923431409]",True,True,darker,True,0.7348970999591984,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
interactor,114,9.176837048446755,0.09822518093603946,0.168,135_bottom_r,False,,,3.8584926999756135,True,"[0.2662251809360395, 0.2662251809360395, 0.2662251809360395]",True,False,lighter,True,0.9514378000167198,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)"
