trial_type,trial,ball_speed,ball_start_color,ball_color_change,interactor,bounce,bounce_moment,random_bounce_direction,target_onset,ball_change,target_color,abs_congruent,sim_congruent,response,accuracy,rt,start_pos,end_pos,abs_rfup,abs_rfright,abs_rfdown,abs_rfleft,sim_rfup,sim_rfright,sim_rfdown,sim_rfleft
interactor,88,9.57336851112,0.776627550915,0.12,45_top_u,False,,,3.52532816678,True,"[0.73117813463152714, 0.7310150639955697, 0.73041694068075502]",True,False,lighter,True,0.464042833308,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
interactor,89,9.91968824825,0.783448124742,-0.087,135_bottom_d,True,3.3079680833,,3.51673120819,True,"[0.23258464558118264, 0.23246573469045217, 0.23202958396525641]",False,True,darker,True,0.36300133355,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
empty,90,9.38032233594,0.741579939597,-0.087,none_l,True,3.29794874997,left,3.49402529141,True,"[0.13246474376539452, 0.13235470035780117, 0.13195107448526722]",False,False,darker,True,0.400240166811,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
empty,91,9.59178439198,0.86736451814,0.12,none_d,False,,,3.52144016651,True,"[0.96695747643559948, 0.96677352314494658, 0.96609880478545329]",True,True,darker,False,0.374680750072,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
interactor,92,9.61275807007,0.848348806287,-0.087,45_bottom_d,True,3.30340241664,,3.50081274984,True,"[0.39075672570306952, 0.3906238057269551, 0.39013627137564821]",False,True,lighter,False,0.338512958493,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
empty,93,9.47627248697,0.628237173624,-0.174,none_u,True,3.30398966651,right,3.50191479153,True,"[-0.32307371747995872, -0.32314341446740902, -0.32339905456423745]",False,False,darker,True,0.418166999938,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)"
empty,94,9.60400787398,0.784613759283,0.06,none_d,True,3.31132675009,right,3.5091849165,True,"[0.59865113538486159, 0.59849980248445589, 0.59794473176004548]",False,False,lighter,True,0.426394291688,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
interactor,95,9.47196750864,0.679014914453,0.06,135_top_u,False,,,3.51642366638,True,"[0.33592981658580157, 0.33580175255424072, 0.3353320292186126]",True,False,darker,False,0.391336750006,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)"
interactor,96,9.31980602704,0.624211442197,0.12,45_bottom_l,False,,,3.51537341671,True,"[0.34865014036115571, 0.34852094970787006, 0.34804709406039147]",True,False,lighter,True,0.438377625076,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
empty,97,9.66576977743,0.824412313042,-0.174,none_l,False,,,3.50812695827,True,"[0.12258435882752794, 0.1224751905121515, 0.12207477437173386]",True,True,darker,True,0.336941083195,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
empty,98,9.83246010381,0.730300243069,-0.087,none_u,False,,,3.51182558364,True,"[0.10576000929193308, 0.10565233108624517, 0.10525738048744171]",True,True,darker,True,0.501777000027,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
interactor,99,9.47980927651,0.840182109156,-0.174,135_bottom_r,False,,,3.53383712494,True,"[0.16005320827711467, 0.15994072139685223, 0.1595281331629177]",True,False,darker,True,0.440441291779,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)"
interactor,100,9.45143683232,0.717191738512,0.12,45_bottom_d,True,3.30768166669,,3.50435712491,True,"[0.57990338914033135, 0.57975371670223952, 0.5792047363522026]",False,True,lighter,True,0.30457995832,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
